GLOBALEVENTID,SQLDATE,MONTHYEAR,YEAR,EventRootCode,QuadClass,GoldsteinScale,AvgTone,Actor1CountryCode,Actor1Type1Code,ActionGeo_ADM1Code,NumMentions,NumArticles,sentiment_label,sentiment_binary,sentiment_enc,stability_label,event_polarity,geo_zone,month,media_intensity,tension_score,EventRootCode_enc,Actor1CountryCode_enc,Actor1Type1Code_enc,GoldsteinScale_scaled,AvgTone_scaled,NumMentions_scaled,cluster_id,cluster_name
1243749732,2025-05-14,202505,2025,04,1,2.8,1.0204081632653,BEN,UNKNOWN,BN18,8,8,neutre,1,0,stable,coopération,sud_centre,5,0.5646,-0.8898,3,9,28,0.49044387411143564,0.5507263469692351,0.5171161233448921,1, Événements neutres
1243770941,2025-05-14,202505,2025,14,3,-7.5,-0.24096385542169,UNKNOWN,GOV,BN18,10,10,neutre,1,0,très_instable,conflit,sud_centre,5,0.6161,3.8705,13,116,8,-1.7530296304215618,0.27447971967255963,1.0087040421784956,0, Conflits & tensions
1243701117,2025-05-14,202505,2025,03,1,4.0,-2.74725274725275,BEN,UNKNOWN,BN10,4,4,négatif,0,1,stable,coopération,sud_centre,5,0.4135,-0.6264,2,9,28,0.7518194280376101,-0.2744097777495807,-0.46605971432231474,1, Événements neutres
1243701247,2025-05-14,202505,2025,17,4,-5.0,-2.74725274725275,UNKNOWN,COP,BN11,10,10,négatif,0,1,très_instable,conflit,sud_centre,5,0.6161,3.8736,16,116,2,-1.2084972264086984,-0.2744097777495807,1.0087040421784956,0, Conflits & tensions
1243759547,2025-05-14,202505,2025,01,1,3.4,-8.49514563106796,BEN,UNKNOWN,BN,2,2,négatif,0,1,stable,coopération,générique,5,0.2823,2.5476,0,9,28,0.6211316510745228,-1.5332263676953066,-0.9576476331559182,1, Événements neutres
1243732183,2025-05-14,202505,2025,04,1,2.8,2.27848101265823,BEN,UNKNOWN,BN,10,10,positif,1,2,stable,coopération,générique,5,0.6161,-0.2608,3,9,28,0.49044387411143564,0.826250440091327,1.0087040421784956,1, Événements neutres
1243765975,2025-05-14,202505,2025,02,1,3.0,6.52818991097923,CIV,UNKNOWN,BN,2,2,positif,1,2,stable,coopération,générique,5,0.2823,1.7641,1,19,28,0.5340064664324647,1.7569574264218737,-0.9576476331559182,1, Événements neutres
1243802686,2025-05-14,202505,2025,18,4,-9.0,-10.8225108225108,BEN,UNKNOWN,BN,2,2,négatif,0,1,très_instable,conflit,générique,5,0.2823,9.9113,17,9,28,-2.07974907282928,-2.042930701626079,-0.9576476331559182,0, Conflits & tensions
1243802893,2025-05-14,202505,2025,17,4,-5.0,-10.8225108225108,UNKNOWN,COP,BN,3,3,négatif,0,1,très_instable,conflit,générique,5,0.3562,7.9113,16,116,2,-1.2084972264086984,-2.042930701626079,-0.7118536737391165,0, Conflits & tensions
1243802894,2025-05-14,202505,2025,18,4,-9.0,-10.8225108225108,UNKNOWN,COP,BN,3,3,négatif,0,1,très_instable,conflit,générique,5,0.3562,9.9113,17,116,2,-2.07974907282928,-2.042930701626079,-0.7118536737391165,0, Conflits & tensions
1243810321,2025-05-14,202505,2025,11,3,-2.0,-3.22580645161291,BEN,UNKNOWN,BN,4,4,négatif,0,1,instable,coopération,générique,5,0.4135,2.6129,10,9,28,-0.5550583415932622,-0.37921537423604423,-0.46605971432231474,0, Conflits & tensions
1243812546,2025-05-14,202505,2025,03,1,5.2,6.03932584269663,UNKNOWN,BUS,BN,5,5,positif,1,2,très_stable,coopération,générique,5,0.4604,0.4197,2,116,1,1.0131949819637847,1.6498938099242002,-0.220265754905513,1, Événements neutres
1243812554,2025-05-14,202505,2025,07,2,7.4,6.03932584269663,UNKNOWN,BUS,BN,5,5,positif,1,2,très_stable,coopération,générique,5,0.4604,-0.6803,6,116,1,1.4923834974951045,1.6498938099242002,-0.220265754905513,1, Événements neutres
1243705880,2025-05-14,202505,2025,02,1,3.2,3.03448275862069,UNKNOWN,GOV,BN,10,10,positif,1,2,stable,coopération,générique,5,0.6161,-0.0828,1,116,8,0.5775690587534938,0.9918185115710796,1.0087040421784956,1, Événements neutres
1243686609,2025-05-14,202505,2025,02,1,3.0,-7.32265446224258,BEN,UNKNOWN,BN,10,10,négatif,0,1,stable,coopération,générique,5,0.6161,2.1613,1,9,28,0.5340064664324647,-1.2764450802363505,1.0087040421784956,1, Événements neutres
1243686783,2025-05-14,202505,2025,05,1,8.0,3.1390134529148,WAF,IGO,BN,10,10,positif,1,2,très_stable,coopération,générique,5,0.6161,-2.4305,4,121,10,1.6230712744581914,1.014711243707144,1.0087040421784956,1, Événements neutres
1243679308,2025-05-14,202505,2025,02,1,3.2,3.4,AFR,UNKNOWN,BN,10,10,positif,1,2,stable,coopération,générique,5,0.6161,0.1,1,0,28,0.5775690587534938,1.0718685710728955,1.0087040421784956,1, Événements neutres
1243679325,2025-05-14,202505,2025,01,1,0.0,3.4,BEN,GOV,BN,10,10,positif,1,2,neutre,coopération,générique,5,0.6161,1.7,0,9,8,-0.1194324183829714,1.0718685710728955,1.0087040421784956,1, Événements neutres
1243756747,2025-05-14,202505,2025,02,1,3.4,3.57142857142857,UNKNOWN,UNKNOWN,BN,1,1,positif,1,2,stable,coopération,générique,5,0.1781,0.0857,1,116,28,0.6211316510745228,1.1094122647476015,-1.20344159257272,1, Événements neutres
1243756788,2025-05-14,202505,2025,19,4,-9.5,3.57142857142857,UNKNOWN,UNKNOWN,BN,1,1,positif,1,2,très_instable,conflit,générique,5,0.1781,6.5357,18,116,28,-2.1886555536318526,1.1094122647476015,-1.20344159257272,0, Conflits & tensions
1243732045,2025-05-14,202505,2025,04,1,1.9,2.27848101265823,UNKNOWN,UNKNOWN,BN,10,10,positif,1,2,stable,coopération,générique,5,0.6161,0.1892,3,116,28,0.2944122086668048,0.826250440091327,1.0087040421784956,1, Événements neutres
1243723381,2025-05-14,202505,2025,05,1,3.4,3.97111913357401,UNKNOWN,UNKNOWN,BN,10,10,positif,1,2,stable,coopération,générique,5,0.6161,0.2856,4,116,28,0.6211316510745228,1.196946448255115,1.0087040421784956,1, Événements neutres
1243690680,2025-05-14,202505,2025,05,1,3.4,3.25925925925926,UNKNOWN,UNKNOWN,BN,5,5,positif,1,2,stable,coopération,générique,5,0.4604,-0.0704,4,116,28,0.6211316510745228,1.0410456620683533,-0.220265754905513,1, Événements neutres
1243706750,2025-05-14,202505,2025,02,1,3.0,1.96850393700788,UNKNOWN,UNKNOWN,BN,8,8,neutre,1,0,stable,coopération,générique,5,0.5646,-0.5157,1,116,28,0.5340064664324647,0.758363947907339,0.5171161233448921,1, Événements neutres
1243659233,2025-05-14,202505,2025,04,1,1.9,1.16731517509727,UNKNOWN,UNKNOWN,BN,10,10,neutre,1,0,stable,coopération,générique,5,0.6161,-0.3663,3,116,28,0.2944122086668048,0.5828996994327362,1.0087040421784956,1, Événements neutres
1243757176,2025-05-14,202505,2025,01,1,0.4,3.57142857142857,GHA,UNKNOWN,BN,6,6,positif,1,2,neutre,coopération,générique,5,0.5,1.5857,0,42,28,-0.03230723374091324,1.1094122647476015,0.025528204511288705,1, Événements neutres
1243791104,2025-05-14,202505,2025,04,1,2.8,5.75539568345324,UNKNOWN,GOV,BN,2,2,positif,1,2,stable,coopération,générique,5,0.2823,1.4777,3,116,8,0.49044387411143564,1.5877117195362749,-0.9576476331559182,1, Événements neutres
1243757178,2025-05-14,202505,2025,01,1,0.4,3.57142857142857,GHA,UNKNOWN,BN,2,2,positif,1,2,neutre,coopération,générique,5,0.2823,1.5857,0,42,28,-0.03230723374091324,1.1094122647476015,-0.9576476331559182,1, Événements neutres
1243757742,2025-05-14,202505,2025,01,1,0.4,3.57142857142857,TGO,UNKNOWN,BN,2,2,positif,1,2,neutre,coopération,générique,5,0.2823,1.5857,0,109,28,-0.03230723374091324,1.1094122647476015,-0.9576476331559182,1, Événements neutres
1243759548,2025-05-14,202505,2025,01,1,0.0,-8.49514563106796,BEN,UNKNOWN,BN,2,2,négatif,0,1,neutre,coopération,générique,5,0.2823,4.2476,0,9,28,-0.1194324183829714,-1.5332263676953066,-0.9576476331559182,1, Événements neutres
1243759549,2025-05-14,202505,2025,18,4,-9.0,-8.49514563106796,BEN,UNKNOWN,BN,2,2,négatif,0,1,très_instable,conflit,générique,5,0.2823,8.7476,17,9,28,-2.07974907282928,-1.5332263676953066,-0.9576476331559182,0, Conflits & tensions
1243759735,2025-05-14,202505,2025,13,3,-4.4,-8.49514563106796,UNKNOWN,CRM,BN,10,10,négatif,0,1,très_instable,conflit,générique,5,0.6161,6.4476,12,116,3,-1.0778094494456112,-1.5332263676953066,1.0087040421784956,0, Conflits & tensions
1243759984,2025-05-14,202505,2025,17,4,-5.0,-8.49514563106796,UNKNOWN,GOV,BN,2,2,négatif,0,1,très_instable,conflit,générique,5,0.2823,6.7476,16,116,8,-1.2084972264086984,-1.5332263676953066,-0.9576476331559182,0, Conflits & tensions
1243759994,2025-05-14,202505,2025,01,1,0.0,-8.49514563106796,UNKNOWN,GOV,BN,5,5,négatif,0,1,neutre,coopération,générique,5,0.4604,4.2476,0,116,8,-0.1194324183829714,-1.5332263676953066,-0.220265754905513,1, Événements neutres
1243759995,2025-05-14,202505,2025,18,4,-9.0,-8.49514563106796,UNKNOWN,GOV,BN,5,5,négatif,0,1,très_instable,conflit,générique,5,0.4604,8.7476,17,116,8,-2.07974907282928,-1.5332263676953066,-0.220265754905513,0, Conflits & tensions
1243766499,2025-05-14,202505,2025,01,1,0.0,6.52818991097923,WAF,IGO,BN,10,10,positif,1,2,neutre,coopération,générique,5,0.6161,3.2641,0,121,10,-0.1194324183829714,1.7569574264218737,1.0087040421784956,1, Événements neutres
1243802898,2025-05-14,202505,2025,17,4,-5.0,-10.8225108225108,UNKNOWN,COP,BN,2,2,négatif,0,1,très_instable,conflit,générique,5,0.2823,7.9113,16,116,2,-1.2084972264086984,-2.042930701626079,-0.9576476331559182,0, Conflits & tensions
1243802899,2025-05-14,202505,2025,18,4,-9.0,-10.8225108225108,UNKNOWN,COP,BN,2,2,négatif,0,1,très_instable,conflit,générique,5,0.2823,9.9113,17,116,2,-2.07974907282928,-2.042930701626079,-0.9576476331559182,0, Conflits & tensions
1243803810,2025-05-14,202505,2025,17,4,-5.0,-10.8225108225108,NGA,UNKNOWN,BN,4,4,négatif,0,1,très_instable,conflit,générique,5,0.4135,7.9113,16,82,28,-1.2084972264086984,-2.042930701626079,-0.46605971432231474,0, Conflits & tensions
1243812526,2025-05-14,202505,2025,05,1,3.4,6.03932584269663,BEN,UNKNOWN,BN,7,7,positif,1,2,stable,coopération,générique,5,0.5343,1.3197,4,9,28,0.6211316510745228,1.6498938099242002,0.27132216392809044,1, Événements neutres
1243813258,2025-05-14,202505,2025,18,4,-9.0,-9.28961748633876,ITA,UNKNOWN,BN,4,4,négatif,0,1,très_instable,conflit,générique,5,0.4135,9.1448,17,54,28,-2.07974907282928,-1.7072195808388373,-0.46605971432231474,0, Conflits & tensions
1243783810,2025-05-14,202505,2025,07,2,7.0,3.65853658536585,BEN,UNKNOWN,BN,2,2,positif,1,2,très_stable,coopération,générique,5,0.2823,-1.6707,6,9,28,1.4052583128530463,1.1284893448668623,-0.9576476331559182,1, Événements neutres
1243791105,2025-05-14,202505,2025,04,1,2.8,5.75539568345324,UNKNOWN,GOV,BN,8,8,positif,1,2,stable,coopération,générique,5,0.5646,1.4777,3,116,8,0.49044387411143564,1.5877117195362749,0.5171161233448921,1, Événements neutres
1243791515,2025-05-14,202505,2025,04,1,1.9,5.75539568345324,NGA,UNKNOWN,BN,8,8,positif,1,2,stable,coopération,générique,5,0.5646,1.9277,3,82,28,0.2944122086668048,1.5877117195362749,0.5171161233448921,1, Événements neutres
1243691385,2025-05-14,202505,2025,05,1,3.4,3.25925925925926,NGA,UNKNOWN,BN,5,5,positif,1,2,stable,coopération,générique,5,0.4604,-0.0704,4,82,28,0.6211316510745228,1.0410456620683533,-0.220265754905513,1, Événements neutres
1243705492,2025-05-14,202505,2025,05,1,3.4,3.03448275862069,BEN,UNKNOWN,BN,4,4,positif,1,2,stable,coopération,générique,5,0.4135,-0.1828,4,9,28,0.6211316510745228,0.9918185115710796,-0.46605971432231474,1, Événements neutres
1243663156,2025-05-14,202505,2025,08,2,7.0,2.36486486486487,BEN,GOV,BN,2,2,positif,1,2,très_stable,coopération,générique,5,0.2823,-2.3176,7,9,8,1.4052583128530463,0.8451689252578355,-0.9576476331559182,1, Événements neutres
1243664961,2025-05-14,202505,2025,08,2,7.0,2.36486486486487,UNKNOWN,UNKNOWN,BN,4,2,positif,1,2,très_stable,coopération,générique,5,0.4135,-2.3176,7,116,28,1.4052583128530463,0.8451689252578355,-0.46605971432231474,1, Événements neutres
1243684716,2025-05-14,202505,2025,08,2,7.0,2.87081339712919,UNKNOWN,UNKNOWN,BN,6,6,positif,1,2,très_stable,coopération,générique,5,0.5,-2.0646,7,116,28,1.4052583128530463,0.9559741227357452,0.025528204511288705,1, Événements neutres
1243679323,2025-05-14,202505,2025,12,3,-4.0,3.4,BEN,UNKNOWN,BN,10,10,positif,1,2,très_instable,coopération,générique,5,0.6161,3.7,11,9,28,-0.990684264803553,1.0718685710728955,1.0087040421784956,0, Conflits & tensions
1243679458,2025-05-14,202505,2025,04,1,1.9,3.4,FIN,UNKNOWN,BN,10,10,positif,1,2,stable,coopération,générique,5,0.6161,0.75,3,38,28,0.2944122086668048,1.0718685710728955,1.0087040421784956,1, Événements neutres
1243664962,2025-05-14,202505,2025,08,2,7.0,2.36486486486487,UNKNOWN,UNKNOWN,BN,6,6,positif,1,2,très_stable,coopération,générique,5,0.5,-2.3176,7,116,28,1.4052583128530463,0.8451689252578355,0.025528204511288705,1, Événements neutres
1243663155,2025-05-14,202505,2025,04,1,2.8,2.36486486486487,BEN,UNKNOWN,BN,2,2,positif,1,2,stable,coopération,générique,5,0.2823,-0.2176,3,9,28,0.49044387411143564,0.8451689252578355,-0.9576476331559182,1, Événements neutres
1243757743,2025-05-14,202505,2025,01,1,0.4,3.57142857142857,TGO,UNKNOWN,BN,6,6,positif,1,2,neutre,coopération,générique,5,0.5,1.5857,0,109,28,-0.03230723374091324,1.1094122647476015,0.025528204511288705,1, Événements neutres
1243736790,2025-05-14,202505,2025,01,1,0.0,-3.74707259953161,BEN,UNKNOWN,BN10,2,2,négatif,0,1,neutre,coopération,sud_centre,5,0.2823,1.8735,0,9,28,-0.1194324183829714,-0.49337520428869097,-0.9576476331559182,1, Événements neutres
1243701119,2025-05-14,202505,2025,05,1,3.4,-2.74725274725275,BEN,UNKNOWN,BN10,4,4,négatif,0,1,stable,coopération,sud_centre,5,0.4135,-0.3264,4,9,28,0.6211316510745228,-0.2744097777495807,-0.46605971432231474,1, Événements neutres
1243680622,2025-05-14,202505,2025,02,1,4.0,-3.72093023255814,UNKNOWN,LEG,BN10,2,2,négatif,0,1,stable,coopération,sud_centre,5,0.2823,-0.1395,1,116,16,0.7518194280376101,-0.487649898352786,-0.9576476331559182,1, Événements neutres
1243714791,2025-05-14,202505,2025,02,1,3.0,-4.19847328244275,UNKNOWN,LEG,BN10,10,10,négatif,0,1,stable,coopération,sud_centre,5,0.6161,0.5992,1,116,16,0.5340064664324647,-0.5922341565773436,1.0087040421784956,1, Événements neutres
1243701118,2025-05-14,202505,2025,11,3,-2.0,-2.74725274725275,BEN,UNKNOWN,BN11,5,5,négatif,0,1,instable,coopération,sud_centre,5,0.4604,2.3736,10,9,28,-0.5550583415932622,-0.2744097777495807,-0.220265754905513,0, Conflits & tensions
1243701120,2025-05-14,202505,2025,17,4,-5.0,-2.74725274725275,BEN,UNKNOWN,BN11,10,10,négatif,0,1,très_instable,conflit,sud_centre,5,0.6161,3.8736,16,9,28,-1.2084972264086984,-0.2744097777495807,1.0087040421784956,0, Conflits & tensions
1243701248,2025-05-14,202505,2025,11,3,-2.0,-2.74725274725275,UNKNOWN,COP,BN11,10,10,négatif,0,1,instable,coopération,sud_centre,5,0.6161,2.3736,10,116,2,-0.5550583415932622,-0.2744097777495807,1.0087040421784956,0, Conflits & tensions
1243701249,2025-05-14,202505,2025,12,3,-5.0,-2.74725274725275,UNKNOWN,COP,BN11,10,10,négatif,0,1,très_instable,coopération,sud_centre,5,0.6161,3.8736,11,116,2,-1.2084972264086984,-0.2744097777495807,1.0087040421784956,0, Conflits & tensions
1243749610,2025-05-14,202505,2025,04,1,1.9,1.0204081632653,UNKNOWN,UNKNOWN,BN18,8,8,neutre,1,0,stable,coopération,sud_centre,5,0.5646,-0.4398,3,116,28,0.2944122086668048,0.5507263469692351,0.5171161233448921,1, Événements neutres
1243663512,2025-05-14,202505,2025,04,1,1.9,2.36486486486487,FIN,UNKNOWN,BN,6,6,positif,1,2,stable,coopération,générique,5,0.5,0.2324,3,38,28,0.2944122086668048,0.8451689252578355,0.025528204511288705,1, Événements neutres
1243679324,2025-05-14,202505,2025,04,1,2.8,3.4,BEN,UNKNOWN,BN,8,8,positif,1,2,stable,coopération,générique,5,0.5646,0.3,3,9,28,0.49044387411143564,1.0718685710728955,0.5171161233448921,1, Événements neutres
1243663157,2025-05-14,202505,2025,08,2,7.0,2.36486486486487,BEN,GOV,BN,2,2,positif,1,2,très_stable,coopération,générique,5,0.2823,-2.3176,7,9,8,1.4052583128530463,0.8451689252578355,-0.9576476331559182,1, Événements neutres
1243749733,2025-05-14,202505,2025,04,1,2.8,2.38611713665943,BEN,UNKNOWN,BN18,8,8,positif,1,2,stable,coopération,sud_centre,5,0.5646,-0.2069,3,9,28,0.49044387411143564,0.8498232764870238,0.5171161233448921,1, Événements neutres
1243663513,2025-05-14,202505,2025,04,1,1.9,2.36486486486487,FIN,UNKNOWN,BN,2,2,positif,1,2,stable,coopération,générique,5,0.2823,0.2324,3,38,28,0.2944122086668048,0.8451689252578355,-0.9576476331559182,1, Événements neutres
1243706982,2025-05-14,202505,2025,04,1,1.9,1.96850393700788,FIN,UNKNOWN,BN,2,2,neutre,1,0,stable,coopération,générique,5,0.2823,0.0343,3,38,28,0.2944122086668048,0.758363947907339,-0.9576476331559182,1, Événements neutres
1243756746,2025-05-14,202505,2025,02,1,3.4,3.57142857142857,UNKNOWN,UNKNOWN,BN,1,1,positif,1,2,stable,coopération,générique,5,0.1781,0.0857,1,116,28,0.6211316510745228,1.1094122647476015,-1.20344159257272,1, Événements neutres
1243812527,2025-05-14,202505,2025,04,1,2.8,3.28282828282828,BEN,UNKNOWN,BN,10,10,positif,1,2,stable,coopération,générique,5,0.6161,0.2414,3,9,28,0.49044387411143564,1.0462073932413618,1.0087040421784956,1, Événements neutres
1243690683,2025-05-14,202505,2025,10,3,-5.0,3.25925925925926,UNKNOWN,UNKNOWN,BN,1,1,positif,1,2,très_instable,coopération,générique,5,0.1781,4.1296,9,116,28,-1.2084972264086984,1.0410456620683533,-1.20344159257272,0, Conflits & tensions
1243791103,2025-05-14,202505,2025,02,1,3.0,5.75539568345324,UNKNOWN,GOV,BN,2,2,positif,1,2,stable,coopération,générique,5,0.2823,1.3777,1,116,8,0.5340064664324647,1.5877117195362749,-0.9576476331559182,1, Événements neutres
1243791514,2025-05-14,202505,2025,04,1,1.9,5.75539568345324,NGA,UNKNOWN,BN,2,2,positif,1,2,stable,coopération,générique,5,0.2823,1.9277,3,82,28,0.2944122086668048,1.5877117195362749,-0.9576476331559182,1, Événements neutres
1243757177,2025-05-14,202505,2025,01,1,0.4,3.57142857142857,GHA,UNKNOWN,BN,2,2,positif,1,2,neutre,coopération,générique,5,0.2823,1.5857,0,42,28,-0.03230723374091324,1.1094122647476015,-0.9576476331559182,1, Événements neutres
1243757741,2025-05-14,202505,2025,01,1,0.4,3.57142857142857,TGO,UNKNOWN,BN,2,2,positif,1,2,neutre,coopération,générique,5,0.2823,1.5857,0,109,28,-0.03230723374091324,1.1094122647476015,-0.9576476331559182,1, Événements neutres
1243783811,2025-05-14,202505,2025,07,2,7.0,3.65853658536585,BEN,UNKNOWN,BN,3,3,positif,1,2,très_stable,coopération,générique,5,0.3562,-1.6707,6,9,28,1.4052583128530463,1.1284893448668623,-0.7118536737391165,1, Événements neutres
1244108625,2025-05-15,202505,2025,04,1,2.8,-7.3359073359073,UNKNOWN,UNKNOWN,BN,10,10,négatif,0,1,stable,coopération,générique,5,0.6161,2.268,3,116,28,0.49044387411143564,-1.2793475242398877,1.0087040421784956,1, Événements neutres
1244037189,2025-05-15,202505,2025,08,2,7.0,-0.4,UNKNOWN,CVL,BN,10,10,neutre,1,0,très_stable,coopération,générique,5,0.6161,-3.3,7,116,4,1.4052583128530463,0.2396500279502426,1.0087040421784956,1, Événements neutres
1244037374,2025-05-15,202505,2025,11,3,-2.0,-0.4,UNKNOWN,GOV,BN,10,10,neutre,1,0,instable,coopération,générique,5,0.6161,1.2,10,116,8,-0.5550583415932622,0.2396500279502426,1.0087040421784956,0, Conflits & tensions
1244039258,2025-05-15,202505,2025,11,3,-2.0,-12.1019108280255,NGA,UNKNOWN,BN,10,10,négatif,0,1,instable,coopération,générique,5,0.6161,7.051,10,82,28,-0.5550583415932622,-2.3231255460104365,1.0087040421784956,0, Conflits & tensions
1244050863,2025-05-15,202505,2025,03,1,4.0,-3.1986531986532,NGA,UNKNOWN,BN,8,8,négatif,0,1,stable,coopération,générique,5,0.5646,-0.4007,2,82,28,0.7518194280376101,-0.3732686793362624,0.5171161233448921,1, Événements neutres
1244062584,2025-05-15,202505,2025,02,1,3.0,-8.51063829787234,UNKNOWN,JUD,BN,10,10,négatif,0,1,stable,coopération,générique,5,0.6161,2.7553,1,116,14,0.5340064664324647,-1.536619337326103,1.0087040421784956,1, Événements neutres
1244046523,2025-05-15,202505,2025,12,3,-5.0,4.09836065573771,JPN,UNKNOWN,BN,7,7,positif,1,2,très_instable,coopération,générique,5,0.5343,4.5492,11,57,28,-1.2084972264086984,1.224812962518216,0.27132216392809044,0, Conflits & tensions
1244086464,2025-05-15,202505,2025,07,2,7.4,-2.12514757969304,UNKNOWN,GOV,BN,10,10,négatif,0,1,très_stable,coopération,générique,5,0.6161,-2.6374,6,116,8,1.4923834974951045,-0.13816571032441866,1.0087040421784956,1, Événements neutres
1244099004,2025-05-15,202505,2025,01,1,0.0,-6.71140939597315,BEN,UNKNOWN,BN,5,5,négatif,0,1,neutre,coopération,générique,5,0.4604,3.3557,0,9,28,-0.1194324183829714,-1.1425794279885466,-0.220265754905513,1, Événements neutres
1244099005,2025-05-15,202505,2025,05,1,7.0,2.76497695852534,BEN,UNKNOWN,BN,4,4,positif,1,2,très_stable,coopération,générique,5,0.4135,-2.1175,4,9,28,1.4052583128530463,0.9327954262241173,-0.46605971432231474,1, Événements neutres
1244099331,2025-05-15,202505,2025,03,1,4.0,-6.71140939597315,UNKNOWN,GOV,BN,10,10,négatif,0,1,stable,coopération,générique,5,0.6161,1.3557,2,116,8,0.7518194280376101,-1.1425794279885466,1.0087040421784956,1, Événements neutres
